#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1680262555890092000,189.961,19.5223,-1.49868,0.656394,0.00669675,-0.000464437,0.754388,-0.0608429,0.427854,0.00447326,0,0,0,0.488667,-3.52116,-0.0386166
1680262555990451700,189.957,19.5527,-1.49835,0.6564,0.00668887,-0.000462644,0.754383,-0.0332043,0.226116,0.00259681,0.000390366,-0.000146018,0.00333735,0.139641,-1.19151,0.00193782
1680262556102698900,189.952,19.582,-1.49801,0.656414,0.00668985,-0.00047017,0.754371,-0.0571675,0.397767,0.00469162,0.00072379,-0.000555241,-0.0058394,-0.720691,5.3063,0.102636
1680262556214798400,189.941,19.6608,-1.49715,0.65663,0.00670422,-0.000470043,0.754183,-0.133368,0.949787,0.00996926,4.29027e-05,0.000441346,0.00530511,-0.613157,4.36934,-0.0123521
1680262556318723500,189.925,19.7773,-1.49589,0.65665,0.0066912,-0.000462014,0.754165,-0.168846,1.20598,0.0124292,9.45131e-05,0.000861871,-0.000187373,-0.0536185,0.396114,-0.145644
1680262556425599000,189.907,19.9065,-1.4944,0.656649,0.0066827,-0.000454698,0.754167,-0.164845,1.17591,0.019631,0.000343501,-6.51944e-05,0.000173954,0.135369,-1.07752,0.723989
1680262556534923800,189.89,20.0286,-1.4932,0.656644,0.00669538,-0.000465235,0.754171,-0.150287,1.07229,0.0109239,-0.00062658,-0.000312502,0.000183556,0.150766,-0.987624,-0.030583
1680262556644849100,189.875,20.1354,-1.49204,0.656635,0.00670186,-0.000469526,0.754179,-0.122059,0.867882,0.00970328,0.000883653,0.000175021,-1.4166e-06,0.198477,-1.57074,0.032838
1680262556754061700,189.861,20.2317,-1.491,0.656637,0.00669072,-0.000456829,0.754177,-0.133234,0.949515,0.0108027,8.37353e-06,0.000501412,-0.000210414,-0.241263,1.749,-0.0308507
1680262556862057200,189.844,20.3564,-1.48966,0.65665,0.00669312,-0.000462622,0.754165,-0.186533,1.33339,0.0144595,-0.000782279,-0.000122974,-0.000319466,-0.501982,3.7052,0.0656025
1680262556972168700,189.82,20.5264,-1.4878,0.656666,0.00669891,-0.000464182,0.754152,-0.242145,1.73197,0.0189272,0.000768159,-0.000175992,-0.000423572,-0.532352,3.74414,0.0317863
1680262557085323700,189.784,20.7451,-1.48538,0.653155,0.00669407,-0.00050231,0.757194,-0.435796,2.11148,0.0236425,0.000314805,-0.000450056,0.222405,-2.62554,2.98198,0.0251867
1680262557189815200,189.723,20.9812,-1.48243,0.636789,0.00691343,-0.000560242,0.771007,-0.694776,2.4054,0.0313654,0.00657882,-0.00306083,0.450427,0.214954,3.13663,-0.0913385
1680262557292956800,189.662,21.2427,-1.47916,0.629609,0.00728623,-0.000509513,0.776878,-0.545589,2.537,0.0314288,0.00713446,-0.00396389,0.0221669,0.372104,-0.512875,0.0402402
1680262557410051100,189.603,21.5208,-1.47556,0.629412,0.00761879,-0.000745941,0.777034,-0.504647,2.37051,0.0313804,-0.00192169,-0.00580682,0.000612844,0.315,-1.41553,-0.0327832
1680262557519377700,189.549,21.7735,-1.47219,0.629378,0.00792556,-0.00110102,0.777058,-0.449141,2.10865,0.0282177,-1.12876e-05,-0.00643902,0.000432156,0.468011,-2.2901,-0.0592966
1680262557630272000,189.502,21.9917,-1.46914,0.629351,0.00821235,-0.00118205,0.777077,-0.392102,1.83386,0.0261979,0.00322404,-0.00413001,0.000642862,0.52069,-2.48571,0.00392175
1680262557738078800,189.463,22.1747,-1.46654,0.629326,0.00842571,-0.0011918,0.777095,-0.338248,1.58136,0.0223605,0.00241514,-0.00254966,0.000514436,0.462571,-2.20069,-0.0888205
1680262557847404100,189.43,22.3286,-1.46429,0.629299,0.00852928,-0.00121048,0.777115,-0.267548,1.25192,0.018668,-0.000104003,0.000185645,0.00045166,0.491235,-2.26812,-0.0260288
1680262557956879900,189.402,22.4604,-1.46229,0.629294,0.00848107,-0.00125349,0.77712,-0.268508,1.25866,0.0189916,-0.00185661,0.000532829,-0.000393398,-0.396648,1.90841,0.0197362
1680262558060048700,189.372,22.603,-1.46008,0.629297,0.00842337,-0.00130952,0.777118,-0.304737,1.4295,0.0211955,-0.00207782,0.000534804,-1.79466e-05,-0.0511135,0.277738,-0.108255
1680262558173563200,189.338,22.7609,-1.4577,0.629291,0.0083552,-0.0013513,0.777124,-0.293572,1.37588,0.0204425,-0.000936454,0.000424775,0.000213883,0.182261,-0.863418,-0.0749813
1680262558286557400,189.306,22.91,-1.45544,0.62928,0.00830919,-0.00140044,0.777133,-0.264853,1.24009,0.0193345,-0.000709803,-0.000574821,0.000209808,0.2901,-1.40259,-0.000778197
1680262558393114100,189.281,23.0288,-1.45365,0.629268,0.00827648,-0.00145039,0.777143,-0.222762,1.04295,0.0166571,-0.0017386,-0.000465794,0.000525952,0.714784,-3.33022,0.0112418
1680262558504052600,189.257,23.137,-1.45203,0.62926,0.00823839,-0.00149064,0.77715,-0.199762,0.934662,0.0131404,-0.00054708,0.000162176,7.31749e-05,-0.0766186,0.314537,-0.0499157
1680262558606202000,189.234,23.2447,-1.45042,0.629265,0.00820049,-0.00153455,0.777146,-0.249943,1.1717,0.0176032,-0.0024406,0.00016587,-0.000142868,-0.532316,2.58739,0.0272308
1680262558715899700,189.206,23.3798,-1.44841,0.629265,0.00816457,-0.0015721,0.777146,-0.264339,1.23821,0.0183257,-0.00141434,-0.000227833,0.000116194,0.0763516,-0.341308,0.00978669
1680262558826039100,189.177,23.512,-1.44642,0.629258,0.00813879,-0.00161022,0.777152,-0.246407,1.15334,0.017507,-0.000807249,0.000123869,0.000229634,0.227416,-1.06793,0.0152943
1680262558936604900,189.152,23.6317,-1.44461,0.629249,0.00810104,-0.00165468,0.77716,-0.219589,1.02812,0.0158388,-0.00182552,-0.000109341,9.86839e-05,0.263294,-1.15256,-0.0157219
1680262559041942300,189.13,23.7318,-1.44309,0.629239,0.00807142,-0.00169582,0.777168,-0.187887,0.878872,0.0127637,-0.00110687,-0.000113071,0.000361037,0.805331,-3.78003,-0.175072
1680262559154818400,189.112,23.8169,-1.44182,0.629228,0.00804268,-0.00172015,0.777177,-0.151234,0.705367,0.00991263,0.00014297,-0.000148101,0.000127131,0.0476425,-0.275611,-0.0799859
1680262559267784300,189.093,23.906,-1.44048,0.629232,0.00801636,-0.00175828,0.777174,-0.191607,0.895896,0.013803,-0.00148845,-0.00023247,-0.000203576,-0.436542,2.08152,0.122635
1680262559371200300,189.071,24.0074,-1.43895,0.629235,0.00799587,-0.00178825,0.777172,-0.214026,1.00035,0.0156981,0.000680492,0.000169048,0.000115209,-0.052661,0.0832419,0.0456842
1680262559485807500,189.047,24.1198,-1.43726,0.62923,0.00795349,-0.00182984,0.777176,-0.203768,0.953836,0.013302,-0.00133055,-0.000153962,0.000104232,0.152165,-0.661364,-0.0650985
1680262559594273300,189.026,24.2191,-1.4358,0.629222,0.00793597,-0.00186005,0.777183,-0.184161,0.860615,0.0124531,-0.000455004,-0.000367743,0.000166463,0.199362,-0.963109,0.00460055
1680262559703193000,189.007,24.3059,-1.4345,0.629218,0.00791567,-0.00189144,0.777186,-0.162132,0.75755,0.0111858,-0.000369032,0.000103639,3.82602e-05,0.199369,-0.917139,-0.0519851
1680262559811706900,188.991,24.3823,-1.43336,0.629222,0.00788206,-0.00189821,0.777183,-0.140602,0.656692,0.0100809,-0.000866334,-7.37627e-07,-0.000105836,0.206129,-0.908865,0.0862211
1680262559922032600,188.978,24.4431,-1.43245,0.629223,0.00787258,-0.0018888,0.777183,-0.0937334,0.43442,0.00635635,0.000216584,0.000102937,3.77809e-05,0.366836,-1.76466,-0.0540379
1680262560026600800,188.969,24.4841,-1.43183,0.629263,0.00786236,-0.00189158,0.77715,-0.0942389,0.438906,0.00686986,-0.000851973,-0.000752641,-0.00224195,-0.527722,2.58724,0.0533907
1680262560139634000,188.954,24.5545,-1.43078,0.628991,0.00784648,-0.00190368,0.777371,-0.181927,0.846821,0.012134,0.000331023,0.000698501,-0.00090057,-1.0606,4.90022,0.0678739
1680262560243540400,188.931,24.6611,-1.4292,0.629012,0.00781768,-0.00190312,0.777354,-0.236256,1.10217,0.0159466,-0.000217901,0.000637377,-0.000354278,-0.0769606,0.356258,0.0653292
1680262560356965600,188.904,24.7866,-1.42733,0.62902,0.00777419,-0.00190604,0.777348,-0.229498,1.07133,0.0167148,-0.00152661,0.000237762,-8.11201e-05,0.180519,-0.740104,0.107371
1680262560464148400,188.881,24.8946,-1.42567,0.629023,0.00780419,-0.00190035,0.777345,-0.199948,0.92874,0.013869,0.00208842,-0.00116654,0.00015864,0.307779,-1.52882,0.027651
1680262560575282600,188.86,24.9916,-1.42419,0.629029,0.00793776,-0.00186192,0.777339,-0.188461,0.87362,0.0136508,0.00218258,-0.000604375,-0.000396573,-0.299774,1.41031,0.0734493
1680262560686595400,188.836,25.1048,-1.4224,0.629049,0.00811247,-0.00180366,0.777321,-0.256264,1.18933,0.0184082,0.00345731,-0.00119373,-0.000446943,-0.736576,3.43653,-0.0370147
1680262560796965200,188.805,25.2607,-1.41995,0.631252,0.00833078,-0.00171126,0.775531,-0.248979,1.5984,0.0244626,0.00422222,-0.00273299,-0.158894,0.920115,3.8235,0.0254459
1680262560908373200,188.784,25.4619,-1.41697,0.64492,0.00865601,-0.00158985,0.764199,-0.149558,1.95621,0.0293675,0.00099379,-0.00662632,-0.386279,-1.5339,2.16726,0.0704825
1680262561011552900,188.757,25.6633,-1.41383,0.649939,0.0089635,-0.00170962,0.759931,-0.306834,1.95075,0.0312109,0.00370651,-0.00557676,-0.00969576,-0.0677165,-0.831541,0.0256881
1680262561124729700,188.724,25.8778,-1.41063,0.649964,0.00911085,-0.00172199,0.759908,-0.284083,1.79424,0.0260428,0.00299127,0.000493971,0.000592169,0.250389,-1.7785,-0.0118531
1680262561225797300,188.697,26.046,-1.40812,0.64994,0.00912825,-0.00152976,0.75993,-0.247068,1.55368,0.0236547,0.00362568,0.00315566,0.00080168,0.489295,-3.14593,-0.0132462
1680262561338161700,188.671,26.2079,-1.40564,0.649919,0.00914404,-0.0012923,0.759947,-0.225296,1.41619,0.0213559,0.00292577,0.00205169,0.000120588,-0.0913663,0.653762,-0.0515267
1680262561446495100,188.645,26.3725,-1.40307,0.649917,0.00916969,-0.00105742,0.759949,-0.253778,1.59611,0.023511,0.00322677,0.00223982,8.22406e-05,-0.180843,1.24682,0.0341318
1680262561551217500,188.619,26.5391,-1.40046,0.649912,0.00900892,-0.000859824,0.759956,-0.249663,1.57699,0.024863,0.000211626,0.00558285,0.000219632,0.126154,-0.801659,-0.0510916
1680262561661659800,188.592,26.7068,-1.39782,0.649905,0.00890252,-0.000657596,0.759963,-0.229054,1.44156,0.0221441,0.000913102,0.00255681,0.000278864,0.259756,-1.5049,-0.00120308
1680262561772785200,188.568,26.8575,-1.39559,0.649894,0.00889302,-0.000651337,0.759973,-0.201437,1.27131,0.0185372,-0.000690117,5.47973e-05,0.000246807,0.25577,-1.5637,-0.0362607
1680262561874341500,188.549,26.9778,-1.39384,0.649885,0.00891388,-0.000662158,0.75998,-0.177115,1.11497,0.0162589,0.000959515,-0.000821923,0.000240583,0.221708,-1.50161,-0.0359199
1680262561987846900,188.531,27.094,-1.39205,0.649874,0.00904168,-0.00063797,0.759988,-0.15249,0.954144,0.0152149,0.00150039,-0.00173977,0.000238182,0.238962,-1.4122,-0.0786284
1680262562091735200,188.516,27.1845,-1.39066,0.649864,0.00919743,-0.000610548,0.759994,-0.131996,0.824791,0.0128048,0.0022831,-0.00207156,0.000250667,0.164049,-1.11173,-0.0134956
1680262562206198300,188.503,27.2716,-1.38928,0.649855,0.00935162,-0.000576885,0.76,-0.112138,0.698601,0.010589,0.00241054,-0.00152934,0.000136027,0.160326,-1.04722,-0.212053
1680262562311917500,188.492,27.3384,-1.38824,0.649848,0.00947101,-0.000555969,0.760005,-0.0966226,0.601225,0.00977528,0.00158843,-0.00165903,0.000135952,0.128268,-0.835114,-0.00975684
1680262562419709600,188.482,27.3984,-1.38725,0.649842,0.0095645,-0.000531866,0.760009,-0.0829035,0.513951,0.0129799,0.00157861,-0.00165223,0.000235009,0.152033,-0.970297,0.494259
1680262562530530500,188.475,27.4435,-1.38661,0.649831,0.00962837,-0.000512352,0.760018,-0.048448,0.294485,0.00433679,0.000123149,-0.000694794,-0.000356545,0.178652,-0.922117,-0.0528391
1680262562641392800,188.47,27.4745,-1.38613,0.649842,0.00968982,-0.00049675,0.760007,-0.0568978,0.348568,0.00595759,0.00171014,-0.000375458,0.00899902,-0.424476,2.89402,0.137935
1680262562742998100,188.464,27.5128,-1.38553,0.65,0.00976447,-0.000474473,0.759871,-0.069664,0.431568,0.00819336,0.00209806,-0.0005146,6.16235e-06,-0.169959,0.965985,0.134329
1680262562852547900,188.456,27.5634,-1.38471,0.649987,0.00982137,-0.000514349,0.759882,-0.0756313,0.472722,0.00744568,-7.27043e-05,-0.00108721,0.000308212,-0.00654559,0.0394147,-0.071474
1680262562964765000,188.447,27.6155,-1.38383,0.64997,0.00990116,-0.000580332,0.759895,-0.0726698,0.453456,0.00793681,-0.000556473,-0.00238788,0.00042114,0.0682088,-0.300619,-0.00691384
1680262563078905400,188.44,27.664,-1.38302,0.649954,0.00997317,-0.000656512,0.759908,-0.0662111,0.411035,0.00683716,0.000821334,-0.00203751,0.000312217,0.0504027,-0.436337,-0.0948926
1680262563184628500,188.433,27.7049,-1.38233,0.649938,0.0100232,-0.000707216,0.759921,-0.0590289,0.365545,0.00549812,0.000151185,-0.00134945,0.000429922,0.0727781,-0.414975,-0.131661
1680262563288655900,188.428,27.7351,-1.38184,0.649846,0.0100628,-0.000737608,0.759999,-0.037371,0.225176,0.00343047,-0.0003375,-0.000713386,0.021836,0.393046,-2.12112,-0.0515286
1680262563400092100,188.425,27.7549,-1.38149,0.649905,0.0100908,-0.000760988,0.759948,-0.0306178,0.18979,0.00363729,-9.27535e-05,-0.000137125,-0.0209273,-0.214195,1.71886,0.149312
1680262563511057300,188.419,27.789,-1.38095,0.64978,0.0101409,-0.000815127,0.760055,-0.0604911,0.374992,0.00568493,0.000223756,-0.000831508,0.00028807,-0.217472,1.28195,0.10271
1680262563622177800,188.412,27.8357,-1.3801,0.649766,0.0102043,-0.000872299,0.760066,-0.0712309,0.443639,0.0051521,-0.000961511,-0.00115713,0.000274451,-0.00481153,0.216464,-0.0544647
1680262563723945700,188.404,27.8809,-1.37945,0.649751,0.0102676,-0.000914122,0.760077,-0.0707874,0.439259,0.00723895,1.98602e-05,-0.00195309,0.000319451,0.0341963,-0.200133,0.0265328
1680262563843934200,188.396,27.9315,-1.37863,0.649734,0.0103376,-0.000980854,0.760091,-0.0647663,0.402139,0.00671293,-0.000396205,-0.000947206,0.000467312,0.0655704,-0.389089,0.0423542
1680262563945719700,188.39,27.9699,-1.37798,0.649723,0.0104045,-0.00101307,0.760099,-0.0591173,0.362521,0.00650305,0.00190309,-0.00116644,0.000156775,0.0286702,-0.419379,0.0528752
1680262564059497400,188.384,28.0084,-1.37728,0.649718,0.0104558,-0.00100049,0.760103,-0.0520159,0.31751,0.00614325,0.00150651,-0.000231596,0.000119194,0.048747,-0.411553,0.0424177
1680262564165748900,188.379,28.0395,-1.37672,0.649714,0.0104919,-0.000987374,0.760106,-0.0457127,0.279353,0.00617843,0.000191254,-0.000368101,3.89988e-05,0.0709768,-0.350461,0.201672
1680262564270356700,188.375,28.0586,-1.37639,0.649759,0.0105238,-0.00095467,0.760067,-0.0247686,0.141858,0.00283226,0.00171371,-3.46297e-05,-0.0174525,0.0251279,-0.127658,0.0531467
1680262564377409100,188.373,28.0739,-1.37614,0.649914,0.0105448,-0.000934141,0.759934,-0.0333012,0.195936,0.00385862,0.00120715,0.000270058,-0.0323279,-0.0841658,0.0150946,0.0926241
1680262564484003500,188.368,28.104,-1.37565,0.649767,0.0106032,-0.000870929,0.760059,-0.0590738,0.360695,0.00505792,0.00265463,0.000403,-5.54498e-05,-0.233258,1.26918,0.0227601
1680262564587111400,188.361,28.1459,-1.37497,0.649768,0.0106563,-0.000797451,0.760057,-0.0706978,0.434687,0.00708,0.00227747,0.000529859,-3.07869e-05,-0.0633882,0.297846,-0.0325194
1680262564697806300,188.353,28.1953,-1.37417,0.649762,0.010699,-0.000726234,0.760062,-0.0704869,0.435551,0.00679811,0.000586472,0.000220253,0.000189354,0.0394871,-0.17833,-0.0790292
1680262564807978500,188.346,28.2414,-1.37344,0.649755,0.010703,-0.000680826,0.760068,-0.0654051,0.403076,0.00679077,0.000807332,0.000590675,0.000266307,0.0664689,-0.383326,-0.0128591
1680262564918178800,188.339,28.2833,-1.37278,0.649748,0.0107098,-0.00062971,0.760074,-0.0584415,0.35993,0.00605763,0.000447383,0.000509889,0.000209078,0.0662683,-0.398188,0.0249993
1680262565025132800,188.333,28.3188,-1.37218,0.649741,0.0107043,-0.000579838,0.76008,-0.0520259,0.317949,0.00546852,0.00121741,0.000109263,0.000153225,0.041912,-0.385842,-0.0112125
1680262565130874800,188.329,28.3427,-1.3718,0.649717,0.010709,-0.000553048,0.760101,-0.0273278,0.159636,0.0037261,0.000868178,-0.000212549,-0.000351266,0.0900767,-0.630292,0.171692
1680262565237977000,188.326,28.3591,-1.37154,0.649699,0.0107217,-0.000529436,0.760116,-0.0364264,0.223835,0.00480419,0.00103042,6.24614e-05,0.018033,-0.660127,4.63951,0.234171
1680262565342586400,188.32,28.4007,-1.3709,0.6499,0.0107293,-0.000473799,0.759944,-0.0862637,0.536085,0.00900087,0.000948412,0.000778669,-0.00264829,-0.288392,1.99859,0.0925204
1680262565451904000,188.309,28.4666,-1.3698,0.649902,0.010739,-0.000380845,0.759942,-0.101087,0.630281,0.00924995,0.000767795,0.000231816,6.97379e-05,-0.0352838,0.286653,-0.0101795
1680262565562568500,188.298,28.5364,-1.36876,0.649896,0.0107166,-0.000297513,0.759947,-0.0994654,0.620031,0.00992829,0.000879034,0.00196616,0.000107145,0.0451908,-0.343857,0.0794575
1680262565672862700,188.287,28.6025,-1.36765,0.649891,0.0106413,-0.000242933,0.759953,-0.0909043,0.56816,0.00958812,-0.000875359,0.00170226,0.000173198,0.108952,-0.551643,0.0384814
1680262565782685200,188.278,28.6612,-1.36666,0.649885,0.0105692,-0.000182425,0.759959,-0.080945,0.503941,0.00849598,-0.000290808,0.00162385,0.000159721,0.107897,-0.592635,-0.0546707
1680262565893843100,188.27,28.7133,-1.36577,0.649879,0.0104889,-0.000121536,0.759965,-0.0707209,0.439326,0.00776912,-8.87639e-05,0.00117789,6.34547e-05,0.0931814,-0.597206,0.109475
1680262566006801900,188.262,28.7592,-1.36498,0.649873,0.010422,-8.16574e-05,0.759971,-0.0612539,0.379933,0.00595999,-0.000227413,0.00123005,0.000181464,0.076484,-0.50267,0.00535575
1680262566112933300,188.256,28.7952,-1.36436,0.649866,0.0103911,-4.74574e-05,0.759977,-0.0445303,0.268659,0.00466484,8.38691e-05,0.000717875,0.000399219,0.460649,-3.00819,-0.0776242
1680262566218739800,188.253,28.8148,-1.36404,0.649895,0.0103617,-2.4891e-05,0.759954,-0.0246193,0.143446,0.00222852,0.000904376,0.000180566,-0.00278491,0.10133,-0.596052,0.0315218
1680262566333672800,188.25,28.8353,-1.3637,0.64981,0.0103398,-1.89291e-06,0.760026,-0.0416464,0.253918,0.00450314,0.000187164,0.000446104,-4.32137e-05,-0.210225,1.30766,0.148742
1680262566443351300,188.244,28.8686,-1.36308,0.649808,0.0102938,3.13418e-05,0.760028,-0.0534542,0.329342,0.00450143,-0.000599503,0.00155657,5.62558e-05,-0.0273522,0.335041,0.0584024
1680262566544471900,188.239,28.9031,-1.36258,0.649805,0.010252,6.02864e-05,0.760032,-0.0545973,0.336837,0.00564784,-0.000283658,0.000872255,0.000172849,0.0123428,-0.0841985,0.142138
1680262566656931600,188.233,28.9395,-1.36197,0.649801,0.0102121,0.000106654,0.760035,-0.0515322,0.31625,0.0051419,0.000917995,0.000576789,9.68716e-05,0.017729,-0.249435,-0.0225986
1680262566767718800,188.227,28.973,-1.36141,0.649797,0.0101749,0.000135389,0.76004,-0.0465275,0.285066,0.00434971,0.000208372,0.000529651,0.000134648,0.0458148,-0.283051,-0.0836024
1680262566879359600,188.222,29.0026,-1.3609,0.649793,0.0101352,0.000173503,0.760044,-0.0414563,0.252453,0.0047574,0.000846994,0.00120598,0.000178276,0.0135164,-0.290955,0.0673196
1680262566982498300,188.218,29.027,-1.36049,0.64979,0.0101083,0.000194041,0.760046,-0.0367061,0.224061,0.00360755,-0.000611885,0.00044214,-5.93982e-06,0.0612753,-0.261748,0.00734824
1680262567089363200,188.215,29.0491,-1.36011,0.649791,0.0101033,0.000225486,0.760046,-0.0330193,0.197543,0.00258509,0.0010795,-6.4807e-08,-1.14467e-05,0.020909,-0.206458,-0.0495146
1680262567196197300,188.211,29.069,-1.35979,0.649791,0.0101099,0.000252085,0.760045,-0.0292719,0.174209,0.00287917,0.000515765,0.000520688,-7.04213e-06,0.0382841,-0.189965,0.0726434
1680262567314082800,188.209,29.0821,-1.35957,0.649787,0.0101124,0.000260662,0.760049,-0.0137932,0.0746053,0.00178676,-0.000466847,-0.000832284,0.000198116,0.129473,-0.758985,-0.0830484
1680262567416073200,188.208,29.089,-1.35946,0.649793,0.0101088,0.000276988,0.760044,-0.0145423,0.0795353,0.00254121,-8.16766e-05,-9.08168e-05,-0.000958433,-0.0574052,0.360698,0.146389
1680262567529592100,188.204,29.1115,-1.35908,0.649931,0.0101896,0.000317096,0.759924,-0.048256,0.289828,0.00439405,0.00311014,-0.000996218,2.67895e-05,-0.257026,1.52869,0.0973592
1680262567640931500,188.198,29.1504,-1.35842,0.64993,0.010313,0.000394978,0.759924,-0.0623872,0.380326,0.00680983,0.00262803,-0.00135494,0.000123344,-0.0656026,0.376434,0.00819452
1680262567744723200,188.191,29.1904,-1.35772,0.649926,0.0104288,0.000431334,0.759926,-0.0634453,0.388972,0.00728398,0.00100706,-0.00213368,4.33418e-05,0.0398367,-0.0949927,0.0906831
1680262567856672600,188.184,29.2327,-1.357,0.64992,0.0105555,0.000449257,0.759929,-0.0597463,0.364527,0.00636401,0.0020179,-0.00144014,0.000124666,0.0408467,-0.296175,0.00615599
1680262567970534000,188.179,29.2672,-1.35642,0.649902,0.0106499,0.000476363,0.759943,-0.0370663,0.217461,0.00284693,0.00195305,-0.00057497,0.00165401,0.306603,-1.99744,-0.120411
1680262568075167000,188.176,29.2857,-1.3561,0.649847,0.0107065,0.000482098,0.759989,-0.0346221,0.206048,0.00377946,0.000986829,-0.000546302,-0.00119019,-0.520506,3.61711,0.118085
1680262568182361800,188.17,29.3201,-1.35548,0.650003,0.0108358,0.000520735,0.759854,-0.0680344,0.41499,0.00736786,0.00190768,-0.00158462,0.00468748,-0.174831,1.45508,0.0780062
1680262568288774700,188.162,29.3723,-1.3546,0.649991,0.0109961,0.000565314,0.759862,-0.0857753,0.529644,0.0093691,0.00194121,-0.0016302,1.25471e-05,-0.0725385,0.499559,0.0211435
1680262568401137700,188.152,29.4305,-1.35359,0.649986,0.0111702,0.000606132,0.759864,-0.0875847,0.539131,0.00970558,0.00407322,-0.00274446,0.000104793,-0.0226173,-0.186543,0.0626715
1680262568504935300,188.143,29.4869,-1.35266,0.649979,0.0113418,0.000647555,0.759867,-0.0818993,0.503632,0.00798823,0.00259927,-0.00200381,0.000104468,0.0547645,-0.395559,-0.00974766
1680262568619669500,188.134,29.5415,-1.35174,0.649971,0.0115089,0.000691793,0.759871,-0.0731219,0.448819,0.0069864,0.00181143,-0.0017164,0.000151102,0.0937051,-0.468893,-0.115598
1680262568731631000,188.127,29.5885,-1.35096,0.649963,0.0116502,0.000734299,0.759876,-0.0644225,0.393073,0.00657228,0.00224805,-0.0011263,0.000172211,0.0873046,-0.487174,-0.00219673
1680262568835482500,188.121,29.6265,-1.3503,0.649957,0.0117592,0.000759616,0.75988,-0.0564299,0.345368,0.00523632,0.00136258,-0.00122365,0.000230901,0.0541284,-0.408227,-0.117264
1680262568948312800,188.115,29.6625,-1.34966,0.649936,0.0118646,0.000736929,0.759896,-0.0492121,0.300609,0.00591988,2.66037e-05,-0.00225129,0.00072655,0.0640049,-0.382056,0.0109489
1680262569051870000,188.11,29.6916,-1.3491,0.649909,0.0119449,0.000658863,0.759918,-0.0435277,0.264674,0.00515885,3.52704e-05,-0.00155939,0.000691626,0.0513713,-0.318225,0.0173841
1680262569157900300,188.106,29.715,-1.34865,0.649877,0.0120103,0.000592845,0.759945,-0.0274315,0.158161,0.00294502,-0.000583583,-0.001235,0.00157936,0.324494,-1.9529,0.0020376
1680262569274795600,188.104,29.7281,-1.34837,0.649822,0.0120492,0.000567155,0.75999,-0.0163875,0.0870976,0.0020029,0.000595216,-0.00052978,0.00223844,0.0740477,-0.533069,0.0379457
1680262569382564700,188.1,29.7513,-1.34793,0.650126,0.012126,0.000498217,0.759729,-0.064245,0.395166,0.00769255,0.000151906,-0.00400864,-0.00677772,-1.02304,6.51115,0.0880019
1680262569492232500,188.088,29.8279,-1.34644,0.650215,0.0123576,0.000306878,0.75965,-0.152774,0.960592,0.0180245,-0.000453563,-0.00750499,-0.00600226,-0.780012,5.05067,0.0898627
1680262569596370100,188.067,29.955,-1.34408,0.650186,0.0127037,5.1097e-06,0.759669,-0.226316,1.42828,0.0272938,0.000441414,-0.0101351,0.000734666,-0.655284,4.11454,0.141181
1680262569708629600,188.037,30.1437,-1.34049,0.650159,0.0132364,-0.000366759,0.759683,-0.293223,1.84587,0.0370074,0.00608004,-0.0104773,2.86886e-05,-0.510527,2.93945,0.168808
1680262569822165100,188.003,30.3589,-1.33608,0.65015,0.0138594,-0.000286818,0.75968,-0.304831,1.90746,0.040136,0.00885912,-0.00629217,0.000235589,0.0982773,-0.646514,-0.130547
1680262569926744400,187.973,30.5511,-1.33209,0.650129,0.0143959,-0.00012503,0.759688,-0.285069,1.7804,0.0371884,0.0096722,-0.00441063,0.000414857,0.239995,-1.59082,-0.0465071
1680262570033035200,187.945,30.7297,-1.32842,0.650107,0.0146839,0.000163982,0.759701,-0.254526,1.59447,0.0336643,0.00293834,0.00408018,0.00065824,0.334231,-1.94151,0.0249162
1680262570147219200,187.918,30.8996,-1.32488,0.650085,0.0144337,0.000361013,0.759724,-0.219651,1.38271,0.0289484,-0.000296955,0.00579011,0.000456216,0.272853,-1.81867,0.0175728
1680262570254787900,187.896,31.0364,-1.32199,0.650068,0.0141963,0.000533435,0.759744,-0.190504,1.1968,0.0251989,-0.000250601,0.0054109,0.000487863,0.252995,-1.64112,0.0111021
1680262570359506000,187.877,31.1527,-1.31957,0.650052,0.0140092,0.000669765,0.75976,-0.164543,1.03252,0.0214457,-0.000884035,0.00447654,0.000341263,0.232706,-1.4418,0.0260198
1680262570471154200,187.861,31.2572,-1.31731,0.650037,0.0138494,0.000792962,0.759776,-0.13026,0.811319,0.0165837,0.000887336,0.00304547,0.000172602,0.536028,-3.52511,-0.100152
1680262570574097900,187.849,31.3317,-1.31581,0.650028,0.0137442,0.000876749,0.759785,-0.111162,0.690059,0.0141409,0.000133399,0.00266599,0.000100982,-0.0613198,0.314295,0.00677779
1680262570687649000,187.834,31.421,-1.31395,0.650033,0.0136352,0.000966344,0.759783,-0.151383,0.946342,0.018923,0.00012926,0.00299151,-0.000240111,-0.672193,4.28742,0.0414373
